"name","referencePath","policyType","category","displayName","description","groupNames","policySets","allowedEffects","prodEffect","testEffect","devEffect","sandboxEffect","prodParameters","testParameters","devParameters","sandboxParameters"
"b52376f7-9612-48a1-81cd-1ffe4b61032c","","BuiltIn","SQL","Public network access should be disabled for PostgreSQL servers","Disable the public network access property to improve security and ensure your Azure Database for PostgreSQL can only be accessed from a private endpoint. This configuration disables access from any public address space outside of Azure IP range, and denies all logins that match IP or virtual network-based firewall rules.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: Audit (PolicySet Default),
NIST-800-53: Audit (Policy Default)","Audit,
Disabled,
Deny","Audit","Audit","Audit","Audit","","","",""
"ac01ad65-10e5-46df-bdd9-6b0cad13e1d2","","BuiltIn","SQL","SQL managed instances should use customer-managed keys to encrypt data at rest","Implementing Transparent Data Encryption (TDE) with your own key provides you with increased transparency and control over the TDE Protector, increased security with an HSM-backed external service, and promotion of separation of duties. This recommendation applies to organizations with a related compliance requirement.","Azure_Security_Benchmark_v3.0_DP-5,
NIST_SP_800-53_R5_SC-12","ASB: Disabled (PolicySet Default),
NIST-800-53: Audit (Policy Default)","Audit,
Disabled,
Deny","Disabled","Disabled","Disabled","Disabled","","","",""
"0a370ff3-6cab-4e85-8995-295fd854c5b8","","BuiltIn","SQL","SQL servers should use customer-managed keys to encrypt data at rest","Implementing Transparent Data Encryption (TDE) with your own key provides increased transparency and control over the TDE Protector, increased security with an HSM-backed external service, and promotion of separation of duties. This recommendation applies to organizations with a related compliance requirement.","Azure_Security_Benchmark_v3.0_DP-5,
NIST_SP_800-53_R5_SC-12","ASB: Disabled (PolicySet Default),
NIST-800-53: Audit (Policy Default)","Audit,
Disabled,
Deny","Disabled","Disabled","Disabled","Disabled","","","",""
"89099bee-89e0-4b26-a5f4-165451757743","","BuiltIn","SQL","SQL servers with auditing to storage account destination should be configured with 90 days retention or higher","For incident investigation purposes, we recommend setting the data retention for your SQL Server' auditing to storage account destination to at least 90 days. Confirm that you are meeting the necessary retention rules for the regions in which you are operating. This is sometimes required for compliance with regulatory standards.","Azure_Security_Benchmark_v3.0_LT-6,
NIST_SP_800-53_R5_AU-11","ASB: AuditIfNotExists (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"17k78e20-9358-41c9-923c-fb736d382a12","","BuiltIn","SQL","Transparent Data Encryption on SQL databases should be enabled","Transparent data encryption should be enabled to protect data-at-rest and meet compliance requirements","Azure_Security_Benchmark_v3.0_DP-4,
NIST_SP_800-53_R5_SC-28,
NIST_SP_800-53_R5_SC-28(1)","ASB: AuditIfNotExists (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"1b7aa243-30e4-4c9e-bca8-d0d3022b634a","","BuiltIn","SQL","Vulnerability assessment should be enabled on SQL Managed Instance","Audit each SQL Managed Instance which doesn't have recurring vulnerability assessment scans enabled. Vulnerability assessment can discover, track, and help you remediate potential database vulnerabilities.","Azure_Security_Benchmark_v3.0_PV-5,
NIST_SP_800-53_R5_RA-5","ASB: AuditIfNotExists (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"ef2a8f2a-b3d9-49cd-a8a8-9a3aaaf647d9","","BuiltIn","SQL","Vulnerability assessment should be enabled on your SQL servers","Audit Azure SQL servers which do not have vulnerability assessment properly configured. Vulnerability assessment can discover, track, and help you remediate potential database vulnerabilities.","Azure_Security_Benchmark_v3.0_PV-5,
NIST_SP_800-53_R5_RA-5","ASB: AuditIfNotExists (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"4fa4b6c0-31ca-4c0d-b10d-24b96f62a751","","BuiltIn","Storage","[Preview]: Storage account public access should be disallowed","Anonymous public read access to containers and blobs in Azure Storage is a convenient way to share data but might present security risks. To prevent data breaches caused by undesired anonymous access, Microsoft recommends preventing public access to a storage account unless your scenario requires it.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: audit (PolicySet Default),
NIST-800-53: audit (PolicySet Default)","audit,
disabled,
deny","audit","audit","audit","audit","","","",""
"1d320205-c6a1-4ac6-873d-46224024e8e2","","BuiltIn","Storage","Azure File Sync should use private link","Creating a private endpoint for the indicated Storage Sync Service resource allows you to address your Storage Sync Service resource from within the private IP address space of your organization's network, rather than through the internet-accessible public endpoint. Creating a private endpoint by itself does not disable the public endpoint.","NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_AC-17,
NIST_SP_800-53_R5_AC-17(1),
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","NIST-800-53: AuditIfNotExists (Policy Default)","AuditIfNotExists,
Disabled","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"bf045164-79ba-4215-8f95-f8048dc1780b","","BuiltIn","Storage","Geo-redundant storage should be enabled for Storage Accounts","Use geo-redundancy to create highly available applications","NIST_SP_800-53_R5_CP-6,
NIST_SP_800-53_R5_CP-6(1)","NIST-800-53: Audit (Policy Default)","Audit,
Disabled","Audit","Audit","Audit","Audit","","","",""
"970f84d8-71b6-4091-9979-ace7e3fb6dbb","","BuiltIn","Storage","HPC Cache accounts should use customer-managed key for encryption","Manage encryption at rest of Azure HPC Cache with customer-managed keys. By default, customer data is encrypted with service-managed keys, but customer-managed keys are commonly required to meet regulatory compliance standards. Customer-managed keys enable the data to be encrypted with an Azure Key Vault key created and owned by you. You have full control and responsibility for the key lifecycle, including rotation and management.","NIST_SP_800-53_R5_SC-12","NIST-800-53: Audit (PolicySet Default)","Audit,
Disabled,
Deny","Audit","Audit","Audit","Audit","","","",""
"404c3081-a854-4457-ae30-26a93ef643f9","","BuiltIn","Storage","Secure transfer to storage accounts should be enabled","Audit requirement of Secure transfer in your storage account. Secure transfer is an option that forces your storage account to accept requests only from secure connections (HTTPS). Use of HTTPS ensures authentication between the server and the service and protects data in transit from network layer attacks such as man-in-the-middle, eavesdropping, and session-hijacking","Azure_Security_Benchmark_v3.0_DP-3,
NIST_SP_800-53_R5_SC-8,
NIST_SP_800-53_R5_SC-8(1)","ASB: Audit (PolicySet Default),
NIST-800-53: Audit (PolicySet Default)","Audit,
Disabled,
Deny","Audit","Audit","Audit","Audit","","","",""
"b5ec538c-daa0-4006-8596-35468b9148e8","","BuiltIn","Storage","Storage account encryption scopes should use customer-managed keys to encrypt data at rest","Use customer-managed keys to manage the encryption at rest of your storage account encryption scopes. Customer-managed keys enable the data to be encrypted with an Azure key-vault key created and owned by you. You have full control and responsibility for the key lifecycle, including rotation and management. Learn more about storage account encryption scopes at https://aka.ms/encryption-scopes-overview.","NIST_SP_800-53_R5_SC-12","NIST-800-53: Audit (PolicySet Default)","Audit,
Disabled,
Deny","Audit","Audit","Audit","Audit","","","",""
"37e0d2fe-28a5-43d6-a273-67d37d1f5606","","BuiltIn","Storage","Storage accounts should be migrated to new Azure Resource Manager resources","Use new Azure Resource Manager for your storage accounts to provide security enhancements such as: stronger access control (RBAC), better auditing, Azure Resource Manager based deployment and governance, access to managed identities, access to key vault for secrets, Azure AD-based authentication and support for tags and resource groups for easier security management","Azure_Security_Benchmark_v3.0_AM-2,
NIST_SP_800-53_R5_AC-3","ASB: Audit (PolicySet Default),
NIST-800-53: Audit (PolicySet Default)","Audit,
Disabled,
Deny","Audit","Audit","Audit","Audit","","","",""
"4733ea7b-a883-42fe-8cac-97454c2a9e4a","","BuiltIn","Storage","Storage accounts should have infrastructure encryption","Enable infrastructure encryption for higher level of assurance that the data is secure. When infrastructure encryption is enabled, data in a storage account is encrypted twice.","NIST_SP_800-53_R5_SC-28,
NIST_SP_800-53_R5_SC-28(1)","NIST-800-53: Audit (PolicySet Default)","Audit,
Disabled,
Deny","Audit","Audit","Audit","Audit","","","",""
"34c877ad-507e-4c82-993e-3452a6e0ad3c","","BuiltIn","Storage","Storage accounts should restrict network access","Network access to storage accounts should be restricted. Configure network rules so only applications from allowed networks can access the storage account. To allow connections from specific internet or on-premises clients, access can be granted to traffic from specific Azure virtual networks or to public internet IP address ranges","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_AC-17,
NIST_SP_800-53_R5_AC-17(1),
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: Disabled (PolicySet Default),
NIST-800-53: Audit (PolicySet Default)","Audit,
Disabled,
Deny","Disabled","Disabled","Disabled","Disabled","","","",""
"2a1a9cdf-e04d-429a-8416-3bfb72a1b26f","","BuiltIn","Storage","Storage accounts should restrict network access using virtual network rules","Protect your storage accounts from potential threats using virtual network rules as a preferred method instead of IP-based filtering. Disabling IP-based filtering prevents public IPs from accessing your storage accounts.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: Audit (PolicySet Default),
NIST-800-53: Audit (PolicySet Default)","Audit,
Disabled,
Deny","Audit","Audit","Audit","Audit","","","",""
"6fac406b-40ca-413b-bf8e-0bf964659c25","","BuiltIn","Storage","Storage accounts should use customer-managed key for encryption","Secure your blob and file storage account with greater flexibility using customer-managed keys. When you specify a customer-managed key, that key is used to protect and control access to the key that encrypts your data. Using customer-managed keys provides additional capabilities to control rotation of the key encryption key or cryptographically erase data.","Azure_Security_Benchmark_v3.0_DP-5,
NIST_SP_800-53_R5_SC-12","ASB: Disabled (PolicySet Default),
NIST-800-53: Audit (Policy Default)","Disabled,
Audit","Disabled","Disabled","Disabled","Disabled","","","",""
"6edd7eda-6dd8-40f7-810d-67160c639cd9","","BuiltIn","Storage","Storage accounts should use private link","Azure Private Link lets you connect your virtual network to Azure services without a public IP address at the source or destination. The Private Link platform handles the connectivity between the consumer and services over the Azure backbone network. By mapping private endpoints to your storage account, data leakage risks are reduced. Learn more about private links at - https://aka.ms/azureprivatelinkoverview","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_AC-17,
NIST_SP_800-53_R5_AC-17(1),
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: AuditIfNotExists (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"87ba29ef-1ab3-4d82-b763-87fcd4f531f7","","BuiltIn","Stream Analytics","Azure Stream Analytics jobs should use customer-managed keys to encrypt data","Use customer-managed keys when you want to securely store any metadata and private data assets of your Stream Analytics jobs in your storage account. This gives you total control over how your Stream Analytics data is encrypted.","NIST_SP_800-53_R5_SC-12","NIST-800-53: audit (PolicySet Default)","audit,
disabled,
deny","audit","audit","audit","audit","","","",""
"f9be5368-9bf5-4b84-9e0a-7850da98bb46","","BuiltIn","Stream Analytics","Resource logs in Azure Stream Analytics should be enabled","Audit enabling of resource logs. This enables you to recreate activity trails to use for investigation purposes; when a security incident occurs or when your network is compromised","Azure_Security_Benchmark_v3.0_LT-3,
NIST_SP_800-53_R5_AU-6(4),
NIST_SP_800-53_R5_AU-6(5),
NIST_SP_800-53_R5_AU-12,
NIST_SP_800-53_R5_AU-12(1)","ASB: AuditIfNotExists (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","{""diagnosticsLogsInStreamAnalyticsRetentionDays"":""1""}","{""diagnosticsLogsInStreamAnalyticsRetentionDays"":""1""}","{""diagnosticsLogsInStreamAnalyticsRetentionDays"":""1""}","{""diagnosticsLogsInStreamAnalyticsRetentionDays"":""1""}"
"f7d52b2d-e161-4dfa-a82b-55e564167385","","BuiltIn","Synapse","Azure Synapse workspaces should use customer-managed keys to encrypt data at rest","Use customer-managed keys to control the encryption at rest of the data stored in Azure Synapse workspaces. Customer-managed keys deliver double encryption by adding a second layer of encryption on top of the default encryption with service-managed keys.","NIST_SP_800-53_R5_SC-12","NIST-800-53: Audit (PolicySet Default)","Audit,
Disabled,
Deny","Audit","Audit","Audit","Audit","","","",""
"72d11df1-dd8a-41f7-8925-b05b960ebafc","","BuiltIn","Synapse","Azure Synapse workspaces should use private link","Azure Private Link lets you connect your virtual network to Azure services without a public IP address at the source or destination. The Private Link platform handles the connectivity between the consumer and services over the Azure backbone network. By mapping private endpoints to Azure Synapse workspace, data leakage risks are reduced. Learn more about private links at: https://docs.microsoft.com/azure/synapse-analytics/security/how-to-connect-to-workspace-with-private-links.","NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_AC-17,
NIST_SP_800-53_R5_AC-17(1),
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","NIST-800-53: Audit (Policy Default)","Audit,
Disabled","Audit","Audit","Audit","Audit","","","",""
"2158ddbe-fefa-408e-b43f-d4faef8ff3b8","","BuiltIn","Synapse","Synapse Workspaces should use only Azure Active Directory identities for authentication","Azure Active Directory (AAD) only authentication methods improves security by ensuring that Synapse Workspaces exclusively require AAD identities for authentication. Learn more at: https://aka.ms/Synapse.","Azure_Security_Benchmark_v3.0_DP-4","ASB: Audit (Policy Default)","Audit,
Deny,
Disabled","Audit","Audit","Audit","Audit","","","",""
